"JBLAS"	"Mult c=a*b^T"	true	3
500	2
21.079658707026184	"null"
21.612664547518055	"null"
1000	2
3.417760572417887	"null"
3.4413812357323614	"null"
2000	2
0.45837192714186653	"null"
0.47491639874475705	"null"
