"JBLAS"	"Scale b=alpha*a"	true	3
500	2
938.1289783803238	"null"
914.5504227173313	"null"
1000	2
183.95820385286	"null"
183.48778339385242	"null"
2000	2
32.66435414943631	"null"
42.81987466661427	"null"
