"Colt"	"Scale b=alpha*a"	true	3
500	2
1469.0903003749675	"null"
1470.8924110182586	"null"
1000	2
162.3555229840124	"null"
158.17014768789178	"null"
2000	2
33.8662043462287	"null"
34.112514295162654	"null"
