"EJML"	"Scale b=alpha*a"	true	3
500	2
3647.152432339807	"null"
3630.6318703935763	"null"
1000	2
217.41163920678986	"null"
228.13058890183802	"null"
2000	2
58.064000302294964	"null"
56.08899479953013	"null"
