"MTJ"	"Mult c=a*b^T"	true	3
500	2
7.704362389592936	"null"
7.352113739316956	"null"
1000	2
0.5683688625616239	"null"
0.5789254127052456	"null"
2000	2
0.06594043261326638	"null"
0.07374142389986912	"null"
